timestamp,price,market_cap,total_volume
2021-05-07,43.1550178527832,0.0,514344601
2021-05-08,45.56153106689453,0.0,451056655
2021-05-09,44.330196380615234,0.0,510603312
2021-05-10,42.90963363647461,0.0,499528076
2021-05-11,44.57746887207031,0.0,473731333
2021-05-12,42.45730972290039,0.0,1151668076
2021-05-13,40.99785232543945,0.0,1016860656
2021-05-14,42.717864990234375,0.0,504167711
2021-05-15,43.461307525634766,0.0,500445722
2021-05-16,47.200828552246094,0.0,1990976771
2021-05-17,46.86320495605469,0.0,1951921366
2021-05-18,55.91096115112305,0.0,2025388219
2021-05-19,35.107181549072266,0.0,2772224999
2021-05-20,44.74274826049805,0.0,2487748626
2021-05-21,38.81285095214844,0.0,1769762028
2021-05-22,31.315582275390625,0.0,1078751751
2021-05-23,24.68874740600586,0.0,1925832341
2021-05-24,31.283571243286133,0.0,1346786023
2021-05-25,29.99707794189453,0.0,909470305
2021-05-26,35.539817810058594,0.0,1069991365
2021-05-27,33.584590911865234,0.0,649389058
2021-05-28,29.039276123046875,0.0,600255582
2021-05-29,27.376420974731445,0.0,376859866
2021-05-30,28.602659225463867,0.0,359661704
2021-05-31,32.816246032714844,0.0,534826504
2021-06-01,30.985260009765625,0.0,432053117
2021-06-02,33.95631790161133,0.0,497567418
2021-06-03,39.47090530395508,0.0,960056106
2021-06-04,37.415069580078125,0.0,1056279506
2021-06-05,39.58539962768555,0.0,1112426664
2021-06-06,42.30837631225586,0.0,794387364
2021-06-07,38.262332916259766,0.0,923157614
2021-06-08,41.51781463623047,0.0,1786996802
2021-06-09,42.031776428222656,0.0,1218831041
2021-06-10,41.09867477416992,0.0,595246689
2021-06-11,36.046085357666016,0.0,518666603
2021-06-12,36.441688537597656,0.0,549070417
2021-06-13,38.77043533325195,0.0,452988674
2021-06-14,38.71305465698242,0.0,477871463
2021-06-15,41.153648376464844,0.0,605285143
2021-06-16,39.703617095947266,0.0,576016902
2021-06-17,39.264591217041016,0.0,417775600
2021-06-18,36.64879608154297,0.0,424163369
2021-06-19,35.35343551635742,0.0,264640750
2021-06-20,35.32201385498047,0.0,452587531
2021-06-21,26.657400131225586,0.0,760344541
2021-06-22,26.7718563079834,0.0,1258580061
2021-06-23,30.048887252807617,0.0,1111302687
2021-06-24,31.181034088134766,0.0,641150364
2021-06-25,28.698862075805664,0.0,632052177
2021-06-26,29.712854385375977,0.0,560342710
2021-06-27,31.929391860961914,0.0,497353288
2021-06-28,32.92778015136719,0.0,473612135
2021-06-29,33.86680221557617,0.0,471854279
2021-06-30,35.55640411376953,0.0,570984168
2021-07-01,33.40403366088867,0.0,474665321
2021-07-02,34.02048110961914,0.0,440298780
2021-07-03,34.478816986083984,0.0,327019964
2021-07-04,34.31060028076172,0.0,303420520
2021-07-05,32.984588623046875,0.0,313839322
2021-07-06,34.26913833618164,0.0,365336040
2021-07-07,36.59136962890625,0.0,519252659
