timestamp,price,market_cap,total_volume
2021-05-02,2952.05615234375,0.0,28032013047
2021-05-03,3431.086181640625,0.0,49174290212
2021-05-04,3253.62939453125,0.0,62402045158
2021-05-05,3522.783203125,0.0,48334198383
2021-05-06,3490.88037109375,0.0,44300394788
2021-05-07,3484.72900390625,0.0,39607240515
2021-05-08,3902.647705078125,0.0,50208491286
2021-05-09,3928.8447265625,0.0,50568290278
2021-05-10,3952.2939453125,0.0,62691789007
2021-05-11,4168.701171875,0.0,52679737865
2021-05-12,3785.8486328125,0.0,69023382175
2021-05-13,3715.1484375,0.0,78398214539
2021-05-14,4079.057373046875,0.0,48174271215
2021-05-15,3638.1220703125,0.0,42422321751
2021-05-16,3587.506103515625,0.0,47359478734
2021-05-17,3282.397705078125,0.0,54061732774
2021-05-18,3380.070068359375,0.0,40416525218
2021-05-19,2460.67919921875,0.0,84482912776
2021-05-20,2784.294189453125,0.0,67610826680
2021-05-21,2430.621337890625,0.0,53774070802
2021-05-22,2295.70556640625,0.0,42089937660
2021-05-23,2109.579833984375,0.0,56005721977
2021-05-24,2643.591064453125,0.0,53697121740
2021-05-25,2706.62890625,0.0,49558333256
2021-05-26,2888.69873046875,0.0,42499766020
2021-05-27,2736.488525390625,0.0,33373635283
2021-05-28,2419.90625,0.0,39999114805
2021-05-29,2279.51416015625,0.0,33773720220
2021-05-30,2390.305419921875,0.0,25876619428
2021-05-31,2714.9453125,0.0,31007383150
2021-06-01,2633.518310546875,0.0,27363223090
2021-06-02,2706.125,0.0,27723267359
2021-06-03,2855.12646484375,0.0,30038207402
2021-06-04,2688.195068359375,0.0,34173841611
2021-06-05,2630.576904296875,0.0,30496672724
2021-06-06,2715.0927734375,0.0,25311639414
2021-06-07,2590.26318359375,0.0,30600111277
2021-06-08,2517.438720703125,0.0,41909736778
2021-06-09,2608.26708984375,0.0,36075832186
2021-06-10,2471.5185546875,0.0,28753626390
2021-06-11,2353.768798828125,0.0,24832564195
2021-06-12,2372.484375,0.0,25724364410
2021-06-13,2508.3916015625,0.0,27092945370
2021-06-14,2537.89111328125,0.0,26964576331
2021-06-15,2610.936767578125,0.0,29005279219
2021-06-16,2367.66357421875,0.0,24101926180
2021-06-17,2372.001953125,0.0,21871633186
2021-06-18,2231.733154296875,0.0,22752818388
2021-06-19,2178.4990234375,0.0,18765854896
2021-06-20,2246.364501953125,0.0,22535930423
2021-06-21,1888.447509765625,0.0,33745173825
2021-06-22,1874.9500732421875,0.0,35547251725
2021-06-23,1989.736328125,0.0,28408659206
2021-06-24,1988.456298828125,0.0,20272845769
2021-06-25,1813.21728515625,0.0,22774334998
2021-06-26,1829.2392578125,0.0,20637542361
2021-06-27,1978.8946533203125,0.0,19885474742
2021-06-28,2079.657470703125,0.0,25514602841
2021-06-29,2160.768310546875,0.0,24815124419
2021-06-30,2274.547607421875,0.0,25828056268
2021-07-01,2113.60546875,0.0,29061701793
2021-07-02,2150.040283203125,0.0,31796212554
2021-07-03,2226.1142578125,0.0,17433361641
2021-07-04,2321.72412109375,0.0,18787107473
2021-07-05,2198.58251953125,0.0,20103794829
2021-07-06,2324.679443359375,0.0,20891861314
2021-07-07,2315.161865234375,0.0,22398345285
